"Country or Area","Year","Sex","Age","Source Year","Value","Value Footnotes"
"Belgium","2006","Female","55 - 59","2006","338074",""
"Belgium","2007","Female","55 - 59","2008","337379",""
"Belgium","2007","Female","55 - 59","2008","332962",""
"Belgium","2007","Female","55 - 59","2008","4417",""
"Belgium","2008","Female","55 - 59","2009","339036",""
"Belgium","2009","Female","55 - 59","2011","343322.5",""
"Belgium","2009","Female","55 - 59","2011","338767",""
"Belgium","2009","Female","55 - 59","2011","4555.5",""
"Belgium","2011","Female","55 - 59","2015","352842",""
"Belgium","2011","Female","55 - 59","2013","357024",""
"Belgium","2011","Female","55 - 59","2015","348149",""
"Belgium","2011","Female","55 - 59","2013","352270",""
"Belgium","2011","Female","55 - 59","2015","4693",""
"Belgium","2011","Female","55 - 59","2013","4754",""
"Belgium","2012","Female","55 - 59","2013","362884.5",""
"Belgium","2013","Female","55 - 59","2015","368741.5",""
"Belgium","2014","Female","55 - 59","2015","375207",""
"Belgium","2014","Female","55 - 59","2015","371887",""
"Belgium","2015","Female","55 - 59","2017","380698","1"
"Belgium","2015","Female","55 - 59","2016","378527",""
"Belgium","2016","Female","55 - 59","2017","382869",""
"Belgium","1961","Female","56","1967","61550",""
"Belgium","1970","Female","56","1973","58347",""
"Belgium","1971","Female","56","1973","48880",""
"Belgium","1973","Female","56","1975","35560",""
"Belgium","1979","Female","56","1980","63672",""
"Belgium","1980","Female","56","1981","63672",""
"Belgium","1981","Female","56","1982","62839",""
"Belgium","1982","Female","56","1984","62508",""
"Belgium","1983","Female","56","1985","61099",""
"Belgium","1984","Female","56","1986","60697",""
"Belgium","2001","Female","56","2009","58269",""
"Belgium","2001","Female","56","2012","58399",""
"Belgium","2001","Female","56","2009","57546",""
"Belgium","2001","Female","56","2009","723",""
"Belgium","2002","Female","56","2012","58474",""
"Belgium","2003","Female","56","2012","68115",""
"Belgium","2004","Female","56","2005","67945",""
"Belgium","2006","Female","56","2006","67096",""
"Belgium","2007","Female","56","2008","66820",""
"Belgium","2008","Female","56","2008","67310",""
"Belgium","2009","Female","56","2011","69887",""
"Belgium","2010","Female","56","2011","70166",""
"Belgium","2011","Female","56","2015","72425",""
"Belgium","2011","Female","56","2012","72425",""
"Belgium","2011","Female","56","2013","73501",""
"Belgium","2011","Female","56","2015","71524",""
"Belgium","2011","Female","56","2015","901",""
"Belgium","2012","Female","56","2013","74064",""
"Belgium","2012","Female","56","2013","74372.5",""
"Belgium","2013","Female","56","2013","74681",""
"Belgium","2013","Female","56","2015","75114",""
"Belgium","2014","Female","56","2015","75547",""
"Belgium","2014","Female","56","2015","76298",""
"Belgium","2015","Female","56","2017","78074.5","1"
"Belgium","2015","Female","56","2016","77049",""
"Belgium","2016","Female","56","2017","79100",""
"Belgium","1961","Female","57","1967","61709",""
"Belgium","1970","Female","57","1973","58850",""
"Belgium","1971","Female","57","1973","57938",""
"Belgium","1973","Female","57","1975","39434",""
"Belgium","1979","Female","57","1980","61878",""
"Belgium","1980","Female","57","1981","61878",""
"Belgium","1981","Female","57","1982","63125",""
"Belgium","1982","Female","57","1984","62623",""
"Belgium","1983","Female","57","1985","62199",""
"Belgium","1984","Female","57","1986","60818",""
"Belgium","2001","Female","57","2009","58005",""
"Belgium","2001","Female","57","2012","55542",""
"Belgium","2001","Female","57","2009","57262",""
"Belgium","2001","Female","57","2009","743",""
"Belgium","2002","Female","57","2012","58151",""
"Belgium","2003","Female","57","2012","58264",""
"Belgium","2004","Female","57","2005","67882",""
"Belgium","2006","Female","57","2006","68261",""
"Belgium","2007","Female","57","2008","67605",""
"Belgium","2008","Female","57","2008","67601",""
"Belgium","2009","Female","57","2011","68266.5",""
"Belgium","2010","Female","57","2011","69473",""
"Belgium","2011","Female","57","2015","70142",""
"Belgium","2011","Female","57","2012","70143",""
"Belgium","2011","Female","57","2013","70940",""
"Belgium","2011","Female","57","2015","69197",""
"Belgium","2011","Female","57","2015","945",""
"Belgium","2012","Female","57","2013","72951",""
"Belgium","2012","Female","57","2013","72176",""
"Belgium","2013","Female","57","2015","74005",""
"Belgium","2013","Female","57","2013","73726",""
"Belgium","2014","Female","57","2015","74735",""
"Belgium","2014","Female","57","2015","74284",""
"Belgium","2015","Female","57","2016","75186",""
"Belgium","2015","Female","57","2017","75930.5","1"
"Belgium","2016","Female","57","2017","76675",""
"Belgium","1961","Female","58","1967","60701",""
"Belgium","1970","Female","58","1973","59236",""
"Belgium","1971","Female","58","1973","58354",""
"Belgium","1973","Female","58","1975","48047",""
"Belgium","1979","Female","58","1980","63091",""
"Belgium","1980","Female","58","1981","63091",""
"Belgium","1981","Female","58","1982","61475",""
"Belgium","1982","Female","58","1984","62515",""
"Belgium","1983","Female","58","1985","62323",""
"Belgium","1984","Female","58","1986","61888",""
"Belgium","2001","Female","58","2009","53473",""
"Belgium","2001","Female","58","2012","48789",""
"Belgium","2001","Female","58","2009","52803",""
"Belgium","2001","Female","58","2009","670",""
"Belgium","2002","Female","58","2012","55316",""
"Belgium","2003","Female","58","2012","57927",""
"Belgium","2004","Female","58","2005","58048",""
"Belgium","2006","Female","58","2006","67363",""
"Belgium","2007","Female","58","2008","67359",""
"Belgium","2008","Female","58","2008","66616",""
"Belgium","2009","Female","58","2011","67086",""
"Belgium","2010","Female","58","2011","66833",""
"Belgium","2011","Female","58","2015","69372",""
"Belgium","2011","Female","58","2012","69372",""
"Belgium","2011","Female","58","2013","69870",""
"Belgium","2011","Female","58","2015","68443",""
"Belgium","2011","Female","58","2015","929",""
"Belgium","2012","Female","58","2013","69926",""
"Belgium","2012","Female","58","2013","70868",""
"Belgium","2013","Female","58","2013","71810",""
"Belgium","2013","Female","58","2015","72553.5",""
"Belgium","2014","Female","58","2015","73297",""
"Belgium","2014","Female","58","2015","73623",""
"Belgium","2015","Female","58","2016","73949",""
"Belgium","2015","Female","58","2017","74367.5","1"
"Belgium","2016","Female","58","2017","74786",""
"Belgium","1961","Female","59","1967","60936",""
"Belgium","1970","Female","59","1973","56134",""
"Belgium","1971","Female","59","1973","58700",""
"Belgium","1973","Female","59","1975","56891",""
"Belgium","1979","Female","59","1980","63626",""
"Belgium","1980","Female","59","1981","63626",""
"Belgium","1981","Female","59","1982","63146",""
"Belgium","1982","Female","59","1984","61808",""
"Belgium","1983","Female","59","1985","62101",""
"Belgium","1984","Female","59","1986","61925",""
"Belgium","2001","Female","59","2009","47138",""
"Belgium","2001","Female","59","2012","45095",""
"Belgium","2001","Female","59","2009","46499",""
"Belgium","2001","Female","59","2009","639",""
"Belgium","2002","Female","59","2012","48554",""
"Belgium","2003","Female","59","2012","55095",""
"Belgium","2004","Female","59","2005","57660",""
"Belgium","2006","Female","59","2006","67322",""
"Belgium","2007","Female","59","2008","66669",""
"Belgium","2008","Female","59","2008","67682",""
"Belgium","2009","Female","59","2011","66725",""
"Belgium","2010","Female","59","2011","67110",""
"Belgium","2011","Female","59","2015","66674",""
"Belgium","2011","Female","59","2012","66675",""
"Belgium","2011","Female","59","2013","67998",""
"Belgium","2011","Female","59","2015","65795",""
"Belgium","2011","Female","59","2015","879",""
"Belgium","2012","Female","59","2013","69281.5",""
"Belgium","2012","Female","59","2013","69047",""
"Belgium","2013","Female","59","2015","70452",""
"Belgium","2013","Female","59","2013","69516",""
"Belgium","2014","Female","59","2015","72152.5",""
"Belgium","2014","Female","59","2015","71388",""
"Belgium","2015","Female","59","2016","72917",""
"Belgium","2015","Female","59","2017","73225.5","1"
"Belgium","2016","Female","59","2017","73534",""
"Belgium","1961","Female","60","1967","61093",""
"Belgium","1970","Female","60","1973","57878",""
"Belgium","1971","Female","60","1973","55521",""
"Belgium","1973","Female","60","1975","57211",""
"Belgium","1979","Female","60","1980","47726",""
"Belgium","1980","Female","60","1981","47726",""
"Belgium","1981","Female","60","1982","61863",""
"Belgium","1982","Female","60","1984","61501",""
"Belgium","1983","Female","60","1985","61377",""
"Belgium","1984","Female","60","1986","61725",""
"Belgium","2001","Female","60","2009","46133",""
"Belgium","2001","Female","60","2012","50389",""
"Belgium","2001","Female","60","2009","45466",""
"Belgium","2001","Female","60","2009","667",""
"Belgium","2002","Female","60","2012","44815",""
"Belgium","2003","Female","60","2012","48312",""
"Belgium","2004","Female","60","2005","54729",""
"Belgium","2006","Female","60","2006","57465",""
"Belgium","2007","Female","60","2008","67616",""
"Belgium","2008","Female","60","2008","66777",""
"Belgium","2009","Female","60","2011","66660.5",""
"Belgium","2010","Female","60","2011","66018",""
"Belgium","2011","Female","60","2015","66892",""
"Belgium","2011","Female","60","2012","66893",""
"Belgium","2011","Female","60","2013","66031",""
"Belgium","2011","Female","60","2015","65976",""
"Belgium","2011","Female","60","2015","916",""
"Belgium","2012","Female","60","2013","66328",""
"Belgium","2012","Female","60","2013","67449",""
"Belgium","2013","Female","60","2013","68570",""
"Belgium","2013","Female","60","2015","68813.5",""
"Belgium","2014","Female","60","2015","69057",""
"Belgium","2014","Female","60","2015","69995",""
"Belgium","2015","Female","60","2016","70933",""
"Belgium","2015","Female","60","2017","71669.5","1"
"Belgium","2016","Female","60","2017","72406",""
"Belgium","1948","Female","60 - 64","1960","223625",""
"Belgium","1949","Female","60 - 64","1960","225387",""
"Belgium","1950","Female","60 - 64","1960","227093",""
"Belgium","1951","Female","60 - 64","1960","229469",""
"Belgium","1952","Female","60 - 64","1960","232776",""
"Belgium","1953","Female","60 - 64","1955","237451",""
"Belgium","1954","Female","60 - 64","1956","243066",""
"Belgium","1955","Female","60 - 64","1957","248482",""
"Belgium","1956","Female","60 - 64","1958","255232",""
"Belgium","1957","Female","60 - 64","1959","262459",""
"Belgium","1958","Female","60 - 64","1960","268144",""
"Belgium","1959","Female","60 - 64","1966","273328",""
"Belgium","1960","Female","60 - 64","1961","279190",""
"Belgium","1961","Female","60 - 64","1967","282316",""
"Belgium","1962","Female","60 - 64","1966","286589",""
"Belgium","1963","Female","60 - 64","1965","288141",""
"Belgium","1964","Female","60 - 64","1966","291386",""
"Belgium","1965","Female","60 - 64","1978","293249",""
"Belgium","1966","Female","60 - 64","1973","292897",""
"Belgium","1966","Female","60 - 64","1968","292039",""
"Belgium","1967","Female","60 - 64","1969","291895",""
"Belgium","1967","Female","60 - 64","1969","291751",""
"Belgium","1968","Female","60 - 64","1973","291775",""
"Belgium","1969","Female","60 - 64","1973","290620",""
"Belgium","1970","Female","60 - 64","1973","286395",""
"Belgium","1971","Female","60 - 64","1973","283030",""
"Belgium","1971","Female","60 - 64","1975","284712",""
"Belgium","1972","Female","60 - 64","1978","281532",""
"Belgium","1973","Female","60 - 64","1975","279506",""
"Belgium","1974","Female","60 - 64","1976","279007",""
"Belgium","1975","Female","60 - 64","1977","273349",""
"Belgium","1976","Female","60 - 64","1978","259715",""
"Belgium","1977","Female","60 - 64","1980","239271",""
"Belgium","1977","Female","60 - 64","1978","251237",""
"Belgium","1978","Female","60 - 64","1980","216246",""
"Belgium","1979","Female","60 - 64","1981","201317",""
"Belgium","1980","Female","60 - 64","1982","216957",""
"Belgium","1981","Female","60 - 64","1982","217060",""
"Belgium","1982","Female","60 - 64","1984","250305",""
"Belgium","1983","Female","60 - 64","1985","276838",""
"Belgium","1984","Female","60 - 64","1986","297360",""
"Belgium","1985","Female","60 - 64","1997","301685",""
"Belgium","1986","Female","60 - 64","1997","299586",""
"Belgium","1987","Female","60 - 64","1997","296417",""
"Belgium","1988","Female","60 - 64","1997","295249",""
"Belgium","1989","Female","60 - 64","1997","293465",""
"Belgium","1990","Female","60 - 64","1991","294211",""
"Belgium","1990","Female","60 - 64","1997","294957",""
"Belgium","1991","Female","60 - 64","1997","296113",""
"Belgium","1992","Female","60 - 64","1997","298056",""
"Belgium","1993","Female","60 - 64","1997","295552",""
"Belgium","1994","Female","60 - 64","1997","292590",""
"Belgium","1995","Female","60 - 64","1997","284900",""
"Belgium","1999","Female","60 - 64","2000","272116",""
"Belgium","2000","Female","60 - 64","2004","269526",""
"Belgium","2001","Female","60 - 64","2009","260256",""
"Belgium","2001","Female","60 - 64","2002","262721",""
"Belgium","2001","Female","60 - 64","2009","256532",""
"Belgium","2001","Female","60 - 64","2009","3724",""
"Belgium","2002","Female","60 - 64","2004","255108",""
"Belgium","2004","Female","60 - 64","2005","250534",""
"Belgium","2006","Female","60 - 64","2006","259600",""
"Belgium","2007","Female","60 - 64","2008","292324",""
"Belgium","2007","Female","60 - 64","2008","288476",""
"Belgium","2007","Female","60 - 64","2008","3848",""
"Belgium","2008","Female","60 - 64","2009","299740",""
"Belgium","2009","Female","60 - 64","2011","316478.5",""
"Belgium","2009","Female","60 - 64","2011","312321",""
"Belgium","2009","Female","60 - 64","2011","4157.5",""
"Belgium","2011","Female","60 - 64","2015","330190",""
"Belgium","2011","Female","60 - 64","2013","329489",""
"Belgium","2011","Female","60 - 64","2015","325761",""
"Belgium","2011","Female","60 - 64","2013","325072",""
"Belgium","2011","Female","60 - 64","2015","4429",""
"Belgium","2011","Female","60 - 64","2013","4417",""
"Belgium","2012","Female","60 - 64","2013","330199",""
"Belgium","2013","Female","60 - 64","2015","331541.5",""
"Belgium","2014","Female","60 - 64","2015","334454.5",""
"Belgium","2014","Female","60 - 64","2015","332158",""
"Belgium","2015","Female","60 - 64","2017","339401.5","1"
"Belgium","2015","Female","60 - 64","2016","336751",""
"Belgium","2016","Female","60 - 64","2017","342052",""
"Belgium","1961","Female","61","1967","57679",""
"Belgium","1970","Female","61","1973","57040",""
"Belgium","1971","Female","61","1973","57281",""
"Belgium","1973","Female","61","1975","57504",""
